time,prediction
1664601912.122157,39710.30466455085
1664601917.122157,35318.354084047765
1664601922.122157,36580.23999374094
1664601927.122157,39592.85820842212
1664601932.122157,44300.778990700754
1664601937.122157,34035.142790287406
1664601942.122157,42714.266254125796
1664601947.122157,43325.41199108676
1664601952.122157,41852.85711704745
1664601957.122157,46919.00159652817
1664601962.122157,45797.027511753084
1664601967.122157,49017.54066654704
1664601972.122157,43230.3149285604
1664601977.122157,39866.323124333074
1664601982.122157,41960.37086287295
1664601987.122157,40656.47626626318
1664601992.122157,36240.76294051364
1664601997.122157,57086.0264410248
1664602002.122157,57495.55599897065
1664602007.122157,60648.601928923
1664602012.122157,54121.328408086985
1664602017.122157,58744.053929245296
1664602022.122157,55361.774740476096
1664602027.122157,43802.051827490955
1664602032.122157,42896.051338015226
1664602037.122157,35485.46654632265
1664602042.122157,46697.98362212954
1664602047.122157,37395.57755254459
1664602052.122157,35992.3912729397
1664602057.122157,49245.75314772324
1664602062.122157,43935.330526710626
1664602067.122157,47607.49778581834
1664602072.122157,43815.159577567625
1664602077.122157,39397.07208070036
1664602082.122157,42247.985088370806
1664602087.122157,38986.76783026298
1664602092.122157,20094.388689155436
1664602097.122157,21469.04400072156
1664602102.122157,28127.182840227804
1664602107.122157,44985.22811425951
1664602112.122157,44588.774361320975
1664602117.122157,65103.4343960969
1664602122.122157,52419.447442703815
1664602127.122157,56250.850020899
1664602132.122157,40711.94869970193
1664602137.122157,54079.896802618256
1664602142.122157,32646.50230796828
1664602147.122157,34651.519066103756
1664602152.122157,24721.490843404845
1664602157.122157,20467.71823009407
1664602162.122157,16488.14787077962
1664602167.122157,19361.363347996463
1664602172.122157,22292.767072119346
1664602177.122157,-53573.15661387601
1664602182.122157,24129.8229759801
1664602187.122157,42260.709883533586
1664602192.122157,39841.860301560715
1664602197.122157,48297.25680450848
1664602202.122157,59520.71608494445
1664602207.122157,57998.44959966511
1664602212.122157,50082.39810996904
1664602217.122157,59420.53718091536
1664602222.122157,44992.23801967103
1664602227.122157,42282.48720302924
1664602232.122157,35237.57113939948
1664602237.122157,39163.10555728613
1664602242.122157,34273.85701371893
1664602247.122157,33889.203305627365
1664602252.122157,41376.967532304676
1664602257.122157,42741.87246266617
1664602262.122157,41643.80092443013
1664602267.122157,41277.848998963855
1664602272.122157,41211.67185590899
1664602277.122157,38048.72265555152
1664602282.122157,38130.85628802511
1664602287.122157,41920.233325838315
1664602292.122157,39583.36233186748
1664602297.122157,36518.4815027284
1664602302.122157,24326.769738943844
1664602307.122157,38536.25278452324
1664602312.122157,26450.180323628887
1664602317.122157,30878.25219302011
1664602322.122157,43416.53757753279
1664602327.122157,36527.693566294394
1664602332.122157,44413.51406385398
1664602337.122157,39242.33463337964
1664602342.122157,42990.02656080708
1664602347.122157,39588.770073971245
1664602352.122157,29651.533437266786
1664602357.122157,25908.01153844453
1664602362.122157,36383.05654285863
1664602367.122157,46468.62067958845
1664602372.122157,47401.549763714145
1664602377.122157,47306.268004809004
1664602382.122157,48213.83940180106
1664602387.122157,48213.83940180106
1664602392.122157,49776.56494440957
1664602397.122157,31897.42340931478
1664602402.122157,42875.777145222644
1664602407.122157,38126.60151240747
1664602412.122157,47758.39323498882
1664602417.122157,46903.008679617305
1664602422.122157,52291.18124832613
1664602427.122157,45755.341416401774
1664602432.122157,43326.06015574257
1664602437.122157,45175.31533661943
1664602442.122157,42155.08451851418
1664602447.122157,44111.065387096234
1664602452.122157,45067.83948058331
1664602457.122157,43210.72553916821
1664602462.122157,43186.641704022506
1664602467.122157,42901.5986234972
1664602472.122157,44364.4303199801
1664602477.122157,38328.405016796365
1664602482.122157,37703.060149859164
1664602487.122157,48083.400042220834
1664602492.122157,41133.629336496946
1664602497.122157,35125.56214594739
1664602502.122157,45360.192680121225
1664602507.122157,3611.219463183319
1664602512.122157,43941.785228993496
1664602517.122157,34791.08276904713
1664602522.122157,43118.3963077678
1664602527.122157,45442.045718325826
1664602532.122157,45888.26893797008
1664602537.122157,46889.97294102903
1664602542.122157,40562.26959954539
1664602547.122157,41295.63194012476
1664602552.122157,41470.277908885815
1664602557.122157,32492.162249478133
1664602562.122157,38417.686174847
1664602567.122157,34899.622957325235
1664602572.122157,35226.67686064702
1664602577.122157,36937.516135942766
1664602582.122157,35313.73999069865
1664602587.122157,29592.66212583572
1664602592.122157,29114.719855932482
1664602597.122157,27848.666416909437
1664602602.122157,32659.1578182945
1664602607.122157,27341.91051650231
1664602612.122157,37270.4926597026
1664602617.122157,30443.78816314258
1664602622.122157,51698.85825491456
1664602627.122157,37638.17034833231
1664602632.122157,50024.55339777216
1664602637.122157,47638.41818798676
1664602642.122157,50095.208105103935
1664602647.122157,43754.91576492539
1664602652.122157,39737.86367032739
1664602657.122157,26847.38171361792
1664602662.122157,44392.86902145071
1664602667.122157,27349.59373662763
1664602672.122157,37107.70133992485
1664602677.122157,37625.74488516167
1664602682.122157,33947.973110880856
1664602687.122157,42685.86799426777
1664602692.122157,40569.123252480706
1664602697.122157,43693.13290734206
1664602702.122157,39319.25244355522
1664602707.122157,44804.227272514945
1664602712.122157,46755.06408862223
1664602717.122157,41187.41854554891
1664602722.122157,40052.893836602474
1664602727.122157,40048.373951088724
1664602732.122157,49392.91201549605
1664602737.122157,66070.72593902974
1664602742.122157,355
1664602747.122157,0
1664602752.122157,0
1664602757.122157,0
1664602762.122157,0
1664602767.122157,0
1664602772.122157,0
1664602777.122157,0
1664602782.122157,0
1664602787.122157,0
1664602792.122157,0
1664602797.122157,0
1664602802.122157,0
1664602807.122157,0
1664602812.122157,49159
1664602817.122157,55269.39094185698
1664602822.122157,44157.48956287341
1664602827.122157,52568.07563456072
1664602832.122157,51297.021678173696
1664602837.122157,51297.021678173696
1664602842.122157,48139.9481689617
1664602847.122157,46472.67198179501
1664602852.122157,45979.28068590089
1664602857.122157,49176.29839949834
1664602862.122157,48828.34660156605
1664602867.122157,43956.3325749899
1664602872.122157,42559.06800158212
1664602877.122157,41661.36370866042
1664602882.122157,41479.19603900392
1664602887.122157,35266.376227734596
1664602892.122157,41540.99502132419
1664602897.122157,35975.11890150476
1664602902.122157,43113.8656331059
1664602907.122157,46025.27129129507
1664602912.122157,43155.53974679739
1664602917.122157,43919.196079379304
1664602922.122157,47941.59160076412
1664602927.122157,43298.234210177114
1664602932.122157,48951.246534677804
1664602937.122157,43869.95471457415
1664602942.122157,50418.11919462442
1664602947.122157,40535.69554055791
1664602952.122157,37573.435245786604
1664602957.122157,28475.912529413858
1664602962.122157,32346.264957327257
1664602967.122157,30313.165240565017
1664602972.122157,35812.96625163287
1664602977.122157,29244.67750747218
1664602982.122157,32708.23395490618
1664602987.122157,53722.004177839044
1664602992.122157,48130.444520435
1664602997.122157,61228.09723983006
1664603002.122157,47243.038785133154
1664603007.122157,67439.42606503895
1664603012.122157,49959.29052155103
1664603017.122157,60221.28165149543
1664603022.122157,50608.18302891322
1664603027.122157,51024.92796940337
1664603032.122157,51820.41578987311
1664603037.122157,50185.223383008335
1664603042.122157,39750.28328835573
1664603047.122157,36078.168001191196
1664603052.122157,31785.371428813025
1664603057.122157,31997.142193004674
1664603062.122157,25825.49099152417
1664603067.122157,38566.75664492394
1664603072.122157,37703.496990970605
1664603077.122157,39274.617095397865
1664603082.122157,39154.46355033963
1664603087.122157,40282.94722795511
1664603092.122157,42100.74084650325
1664603097.122157,35990.18674438513
1664603102.122157,40046.95985585059
1664603107.122157,46597.52096145784
1664603112.122157,45052.95857615157
1664603117.122157,37478.32480162391
1664603122.122157,44590.15828950122
1664603127.122157,51877.412955515916
1664603132.122157,43464.60793435974
1664603137.122157,51611.536775586595
1664603142.122157,51524.66859143222
1664603147.122157,48901.75540249153
1664603152.122157,61165.17563580576
1664603157.122157,49145.34602719444
1664603162.122157,45785.190911725964
1664603167.122157,55832.80144739212
1664603172.122157,50262.66054957878
1664603177.122157,49284.36594135491
1664603182.122157,44491.7336608054
1664603187.122157,40021.93932854004
1664603192.122157,25592.562504063433
1664603197.122157,37932.81092602653
1664603202.122157,29953.71030897126
1664603207.122157,24966.61276526629
1664603212.122157,17573.4893574656
1664603217.122157,30381.422184932802
1664603222.122157,158559.52039578144
1664603227.122157,51885.818796410706
1664603232.122157,56380.36838366884
1664603237.122157,60230.23966178452
1664603242.122157,68075.55118797187
1664603247.122157,62863.29298721116
1664603252.122157,46025.95248526218
1664603257.122157,45219.812648549494
1664603262.122157,44625.21322402784
1664603267.122157,37944.367113793975
1664603272.122157,46924.02933497808
1664603277.122157,39807.31042912271
1664603282.122157,32297.70168575672
1664603287.122157,41873.96143630987
1664603292.122157,4145.546981328058
1664603297.122157,47332.25149955446
1664603302.122157,44453.77817581306
1664603307.122157,39142.73390190225
1664603312.122157,39646.08275492202
1664603317.122157,33576.53923701437
1664603322.122157,29689.68943747718
1664603327.122157,39137.96964546722
1664603332.122157,30459.38027212958
1664603337.122157,33791.37179724124
1664603342.122157,45313.72369776013
1664603347.122157,37020.17861027029
1664603352.122157,47849.764286578466
1664603357.122157,41030.23053528467
1664603362.122157,45434.75125018014
1664603367.122157,44348.21538055421
1664603372.122157,42702.61160313074
1664603377.122157,31396.264574572906
1664603382.122157,26778.60324875703
1664603387.122157,29541.26789295417
1664603392.122157,30349.913978737753
1664603397.122157,28426.210795826097
1664603402.122157,54867.65151011545
1664603407.122157,43087.35833387724
1664603412.122157,46664.29552773116
1664603417.122157,51401.55872777118
1664603422.122157,43054.62353587672
1664603427.122157,46106.071300740914
1664603432.122157,46471.66764791153
1664603437.122157,44125.35414707159
1664603442.122157,41695.254873202786
1664603447.122157,29102.03522394144
1664603452.122157,43077.531199372745
1664603457.122157,31628.34043055443
1664603462.122157,40938.26940616665
1664603467.122157,37329.36614979745
1664603472.122157,44420.15338275918
1664603477.122157,49011.69543555844
1664603482.122157,49749.202008971864
1664603487.122157,48183.237687003595
1664603492.122157,39981.06066136106
1664603497.122157,35007.80426446172
1664603502.122157,40553.45021011392
1664603507.122157,32150.25803473781
1664603512.122157,19754.23189079138
1664603517.122157,35325.439121376156
1664603522.122157,29171.310651399603
1664603527.122157,39184.99302476221
1664603532.122157,30170.957745012038
1664603537.122157,48826.10275606118
1664603542.122157,50354.09337311155
1664603547.122157,39262.61833258539
1664603552.122157,46104.302231491165
1664603557.122157,36201.95109578276
1664603562.122157,34516.26314166322
1664603567.122157,45509.02265898838
1664603572.122157,30051.859715022125
1664603577.122157,34058.01125022082
1664603582.122157,34633.373869534276
1664603587.122157,52461.90238688765
1664603592.122157,48400.26951641819
1664603597.122157,50134.74922318227
1664603602.122157,38446.919379478546
1664603607.122157,48253.94389422285
1664603612.122157,44523.66028772935
1664603617.122157,43663.197080330516
1664603622.122157,36119.36934496052
1664603627.122157,19660.2648295119
1664603632.122157,63240.60811550661
1664603637.122157,0
1664603642.122157,0
1664603647.122157,0
1664603652.122157,0
1664603657.122157,0
1664603662.122157,0
1664603667.122157,0
1664603672.122157,0
1664603677.122157,0
1664603682.122157,0
1664603687.122157,0
1664603692.122157,0
1664603697.122157,0
1664603702.122157,0
1664603707.122157,0
1664603712.122157,0
1664603717.122157,58012
1664603722.122157,54816.90880274798
1664603727.122157,40082.559279467285
