time,prediction
1659496945.130032,9877.205545922909
1659496950.130032,9308.16583284196
1659496955.130032,8483.836971022198
1659496960.130032,8194.334942152767
1659496965.130032,8504.997813941896
1659496970.130032,9225.199999999999
1659496975.130032,17309.193949678698
1659496980.130032,26946.00000000001
1659496985.130032,27852.92307692309
1659496990.130032,29244.351526491253
1659496995.130032,31881.84615384617
1659497000.130032,30225.77508707088
1659497005.130032,28557.500000000015
1659497010.130032,23573.95694161218
1659497015.130032,22708.10685302559
1659497020.130032,21137.428571428572
1659497025.130032,18473.425377690503
1659497030.130032,14958.7
1659497035.130032,13868.663941514487
1659497040.130032,12955.699999999999
1659497045.130032,13030.890763239926
1659497050.130032,11174.711130629237
1659497055.130032,11755.124999999998
1659497060.130032,10309.714285714284
1659497065.130032,9482.16666666667
1659497070.130032,9902.16666666667
1659497075.130032,9764.136525037002
1659497080.130032,9858.71040955249
1659497085.130032,8969.28719813585
1659497090.130032,9560.162572808002
1659497095.130032,16628.85923330211
1659497100.130032,17133.0
1659497105.130032,18043.798014276606
1659497110.130032,17645.32206352017
1659497115.130032,19723.643291465512
1659497120.130032,19863.249999999996
1659497125.130032,16172.000000000007
1659497130.130032,15218.020437987989
1659497135.130032,16224.16666666667
1659497140.130032,20151.057166248484
1659497145.130032,27540.035082256913
1659497150.130032,26279.164792663887
1659497155.130032,26558.669045505532
1659497160.130032,26539.213360459293
1659497165.130032,25498.90757038607
1659497170.130032,24293.313840869334
1659497175.130032,16681.680221003262
1659497180.130032,17777.1
1659497185.130032,21526.47860474741
1659497190.130032,23096.16098707522
1659497195.130032,23223.2602535739
1659497200.130032,23305.64918246273
1659497205.130032,22768.281313193474
1659497210.130032,21520.352776412743
1659497215.130032,18924.800344168838
1659497220.130032,14449.153436952787
1659497225.130032,14002.110551788786
1659497230.130032,13361.749999999996
1659497235.130032,14400.531771228894
1659497240.130032,11976.166666666672
1659497245.130032,5371.500544235886
1659497250.130032,2738.500069515431
1659497255.130032,2738.500069515431
1659497260.130032,3079.999999999999
1659497265.130032,3079.999999999999
1659497270.130032,4848.499993999714
1659497275.130032,12070.620466831902
1659497280.130032,15979.244187238575
1659497285.130032,16059.690086028577
1659497290.130032,17213.56070519666
1659497295.130032,16283.815216708048
1659497300.130032,17397.40851827174
1659497305.130032,16154.187445920565
1659497310.130032,14822.777777777776
1659497315.130032,14316.444444444443
1659497320.130032,14639.999999999998
1659497325.130032,14250.861743490872
1659497330.130032,13694.999999999998
1659497335.130032,12588.50717198496
1659497340.130032,11681.57142857143
1659497345.130032,9495.831489578297
1659497350.130032,7543.205225735518
1659497355.130032,8044.599063083199
1659497360.130032,8259.197479687025
1659497365.130032,10080.405457758283
1659497370.130032,10466.833333333336
1659497375.130032,12629.570178546772
1659497380.130032,12142.888888888889
1659497385.130032,12492.124999999998
1659497390.130032,15058.11111111111
1659497395.130032,13979.624999999996
1659497400.130032,14205.428571428572
1659497405.130032,13042.000000000004
1659497410.130032,11939.978746036371
1659497415.130032,11939.978746036371
1659497420.130032,4412.333697563303
1659497425.130032,8376.663040291072
1659497430.130032,9326.242573830688
1659497435.130032,7945.5
1659497440.130032,9818.333190610883
1659497445.130032,9818.333190610883
1659497450.130032,9215.25
1659497455.130032,6472.4999016469355
1659497460.130032,4571.666666666668
1659497465.130032,7203.333680844737
1659497470.130032,7972.5
1659497475.130032,7494.803523264511
1659497480.130032,7301.599412030965
